Course Name,University,Difficulty Level,Course Rating,Course URL,Course Description,Skills
Learn Top Ten PHP FrameWorks By Building Projects,,All Levels,,https://www.udemy.com/learn-top-ten-php-frameworks-by-building-projects/,,Web Development
How to Make a Video Blog Website From Scratch w/ Wordpress ,,All Levels,,https://www.udemy.com/how-to-make-a-video-blog-website/,,Web Development
Build Websites And Apps By Outsourcing,,All Levels,,https://www.udemy.com/outsourcing-development-work/,,Web Development
Learning Path: Web Applications with Spring and Angular,,Expert Level,,https://www.udemy.com/learning-path-web-applications-with-spring-and-angular/,,Web Development
Learn Ruby on Rails By Building Projects,,All Levels,,https://www.udemy.com/learn-ruby-on-rails-building-projects/,,Web Development
Canvas image Creator HTML5 JavaScript project from Scratch,,Intermediate Level,,https://www.udemy.com/canvas-image-maker-html5-javascript-project-from-scratch/,,Web Development
Javascript Essentials,,Beginner Level,,https://www.udemy.com/javascript-essentials/,,Web Development
Devtools 2017: The Basics of Chrome Developer Tools,,Beginner Level,,https://www.udemy.com/devtools-2017-the-basics-of-chrome-developer-tools/,,Web Development
Chrome Extensions : Develop 5 chrome extensions from scratch,,Beginner Level,,https://www.udemy.com/chrome-extension-dev/,,Web Development
Learn how to quickly build websites using Wordpress,,All Levels,,https://www.udemy.com/learn-how-to-quickly-build-websites-using-wordpress/,,Web Development
Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,,Expert Level,,https://www.udemy.com/advance-unix-commands/,,Web Development
Develop a Professional OnePage WordPress site With No Coding,,Beginner Level,,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/,,Web Development
PHP Specialist (2017 Edition),,Beginner Level,,https://www.udemy.com/php-specialist-2017/,,Web Development
Python Programming: Create an Digital Marketplace in Django,,All Levels,,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,,Web Development
Create Ajax Chat App with PHP & Mysql,,Beginner Level,,https://www.udemy.com/create-ajax-chat-app-with-php-mysql/,,Web Development
Mastering Thymeleaf with Spring,,All Levels,,https://www.udemy.com/mastering-thymeleaf-with-spring/,,Web Development
Learn Rails Programming in Less than 2 Hours,,All Levels,,https://www.udemy.com/learn-rails-programming-in-less-than-2-hours/,,Web Development
Wordpress Backup & Restore,,All Levels,,https://www.udemy.com/wordpress-backup-restore/,,Web Development
Learn JavaScript Dynamic Interactive Projects for Beginners,,Beginner Level,,https://www.udemy.com/learn-javascript-dynamic-interactive-projects-for-beginners/,,Web Development
Build Modern Websites Super Fast,,All Levels,,https://www.udemy.com/build-modern-websites-in-1-hour/,,Web Development
SAP - Learn SAPUI5 Professional Development,,All Levels,,https://www.udemy.com/learn-sapui5/,,Web Development
Wordpress Security,,All Levels,,https://www.udemy.com/easy-wordpress-security/,,Web Development
Learn HTML5 At Your Own Pace. Ideal for Beginners,,All Levels,,https://www.udemy.com/learning-html5/,,Web Development
Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,,All Levels,,https://www.udemy.com/build-an-amazon-clone-nodejs-stripe-elasticsearch/,,Web Development
Build Real World Websites from Scratch using HTML5 and CSS3,,Beginner Level,,https://www.udemy.com/web-development-html5-css3/,,Web Development
How to become an App Developer,,Beginner Level,,https://www.udemy.com/how-to-become-an-app-developer/,,Web Development
"Modern JavaScript: Building Real-World, Real-Time Apps",,Intermediate Level,,https://www.udemy.com/real-world-real-time-modern-javascript/,,Web Development
JavaScript Introduction to Object Oriented JavaScript,,Beginner Level,,https://www.udemy.com/javascript-introduction-to-object-oriented-javascript/,,Web Development
Core HTML How to get online quickly HTML to HTML5 ,,Beginner Level,,https://www.udemy.com/web-development-introduction-html-html5-course/,,Web Development
Building Websites JavaScript and the DOM,,Beginner Level,,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,,Web Development
Complete Login and Registration System in PHP and MYSQL,,All Levels,,https://www.udemy.com/login-and-registration-system-in-php-and-mysql-step-by-step/,,Web Development
The Complete E-Commerce Web Developer Course 5.0,,All Levels,,https://www.udemy.com/e-commerce-web-developer-course/,,Web Development
HTML5 canvas Bootcamp for beginners 25 easy steps,,Beginner Level,,https://www.udemy.com/html5-canvas-course-for-beginners/,,Web Development
Advanced HTML5 Tutorial for Web Developers,,All Levels,,https://www.udemy.com/advanced-html5-for-web-developers/,,Web Development
Learn the Basics of Programming for Marketers,,Beginner Level,,https://www.udemy.com/basic-programming-for-marketers/,,Web Development
Css For Beginners,,Beginner Level,,https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/,,Web Development
GRUNT js: Automate web development tasks and save your time,,All Levels,,https://www.udemy.com/gruntjs-automate-web-development-tasks-and-save-your-time/,,Web Development
Mastering Web and Mobile Debugging Using Chrome Dev Tools,,All Levels,,https://www.udemy.com/mastering-web-and-mobile-debugging-using-chrome-dev-tools/,,Web Development
HTML : Beginner Guide to HTML writing,,Beginner Level,,https://www.udemy.com/html-beginner-guide/,,Web Development
Build Web Apps Using EmberJS: The Complete Course,,All Levels,,https://www.udemy.com/build-web-apps-using-emberjs-the-complete-course/,,Web Development
SharePoint 2013 Development using C# - Part I,,All Levels,,https://www.udemy.com/sharepoint2013development/,,Web Development
SAP Crystal Reports with ASP.Net (Step by step),,Beginner Level,,https://www.udemy.com/sap-crystalreports-for-beginners/,,Web Development
Building Responsive Data Visualizations with D3 JS,,All Levels,,https://www.udemy.com/building-responsive-data-visualizations-with-d3js/,,Web Development
Learn Rails Programming in Less than 30 Minute - Lite,,All Levels,,https://www.udemy.com/learn-rails-programming-in-less-than-30-minute-lite/,,Web Development
SASS - Beginner Crash Course,,Beginner Level,,https://www.udemy.com/sass-beginner-crash-course/,,Web Development
Angular 2 Fundamentals for Web Developers,,All Levels,,https://www.udemy.com/angular-2-fundamentals-for-web-developers/,,Web Development
Easily Learn Web Development With Drop & Drag: OptimizePress,,Beginner Level,,https://www.udemy.com/optimizepress/,,Web Development
XML XSLT - Crash Course for Beginners,,All Levels,,https://www.udemy.com/xml-xslt-crash-course-for-beginners/,,Web Development
Create Your Own Successful Online School To Sell Courses,,Beginner Level,,https://www.udemy.com/create-an-online-school-website-with-joomla/,,Web Development
Flask Tutorial Step by Step,,Intermediate Level,,https://www.udemy.com/python-flask-tutorial-step-by-step/,,Web Development
Ruby on Rails a Beginners Guide ,,Beginner Level,,https://www.udemy.com/ruby-on-rails-a-beginners-guide-free/,,Web Development
Mastering Basic CSS Selectors.,,Beginner Level,,https://www.udemy.com/mastering-basic-css-selectors/,,Web Development
Create a Website Similar to Facebook from Scratch!,,All Levels,,https://www.udemy.com/clone-facebook/,,Web Development
Comprehensive TypeScript,,All Levels,,https://www.udemy.com/typescript101/,,Web Development
"Essential HTML, CSS & HTML5 Training",,Beginner Level,,https://www.udemy.com/essential-html-css-html5-training/,,Web Development
HTML 5 and CSS 3 - tricks and workarounds,,All Levels,,https://www.udemy.com/html5-css3-tricks-and-workarounds/,,Web Development
"How to Register a Domain, Set Up Hosting, and Edit Web Pages",,Beginner Level,,https://www.udemy.com/register-domain-setup-hosting-create-web-page/,,Web Development
WordPress Plugins Treasure Chest,,Intermediate Level,,https://www.udemy.com/best-wordpress-plugins-treasure-chest/,,Web Development
Practical Understanding of PHP and MySQL,,Beginner Level,,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,,Web Development
"AngularJS for Beginners, Single-Page Applications Made Easy",,All Levels,,https://www.udemy.com/angularjs-tutorial/,,Web Development
Building a Social Network in PHP & MySQL From Scratch,,All Levels,,https://www.udemy.com/social-network-in-php-mysql/,,Web Development
XML DOM - Crash Course for Beginners,,All Levels,,https://www.udemy.com/xml-dom-crash-course-for-beginners/,,Web Development
Create a Powerful Website with the Cool Bootstrap Framework,,All Levels,,https://www.udemy.com/e107-tutorial-for-beginner-build-bootstrap-website/,,Web Development
HTML5 and CSS3 -Start building beautiful websites,,All Levels,,https://www.udemy.com/html5-and-css3-crash-course/,,Web Development
Getting Started as a Web Developer,,Beginner Level,,https://www.udemy.com/refactoru-getting-started-as-a-web-developer/,,Web Development
Learn Laravel: Create Your Web App Step-By-Step,,All Levels,,https://www.udemy.com/laravel-5-course-learn-php-laravel/,,Web Development
Professional Web Scraping with Java,,Intermediate Level,,https://www.udemy.com/learn-web-scraping-with-java-in-just-1-hour/,,Web Development
3D Programming with WebGL and Babylon.js for Beginners,,Intermediate Level,,https://www.udemy.com/webgl-tutorial/,,Web Development
Learn to make a colorful one page website,,All Levels,,https://www.udemy.com/learn-to-make-a-colorful-one-page-website/,,Web Development
WordPress Plugin Tutorial,,Beginner Level,,https://www.udemy.com/wordpress-plugin-tutorial/,,Web Development
Introduction to HTML,,Beginner Level,,https://www.udemy.com/refactoru-intro-html/,,Web Development
Learn JavaScript From Scratch:Become Top Rated Web Developer,,All Levels,,https://www.udemy.com/learnjsandbecometopratedwebdeveloper/,,Web Development
"Installing Wordpress 4 - Installation, Registrars & Hosting",,Beginner Level,,https://www.udemy.com/installing-wordpress-domain-registrars-and-web-hosting/,,Web Development
Learn PHP Programming for Absolute Beginners,,All Levels,,https://www.udemy.com/learn-php-programming-for-absolute-beginners/,,Web Development
WordPress for Beginners 2017 + Google AdSense Implementation,,All Levels,,https://www.udemy.com/wordpress-tutorial-for-beginners-and-google-adsense-implementation/,,Web Development
JavaScript for beginners in 1 hour,,Beginner Level,,https://www.udemy.com/learn-javascript-in-1-hour-and-create-a-game-in-javascript/,,Web Development
HTML5 and CSS for Beginner To Expert,,All Levels,,https://www.udemy.com/html5-and-css-for-beginner-to-expert/,,Web Development
Become a Kick-Ass Web Developer: From Newbie to Pro,,All Levels,,https://www.udemy.com/become-a-web-developer/,,Web Development
Django Tutorial: Build Your First App Fast & Free! ,,Beginner Level,,https://www.udemy.com/create-your-first-django-website-fast-free/,,Web Development
Create a social network using PHP Mysqli HTML Css and JQuery,,Intermediate Level,,https://www.udemy.com/create-a-social-network-using-php-mysqli-html-css-and-jquery/,,Web Development
PHP - Send and Receive Mobile Text Messages (SMS),,All Levels,,https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,,Web Development
Complete PHP Course with OOP Start to Finish!,,All Levels,,https://www.udemy.com/complete-object-oriented-programming-in-php-start-to-finish/,,Web Development
Coding Made Easy: HTML & CSS For Beginners,,Beginner Level,,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,,Web Development
WordPress Security - The Ultimate Security Guide,,All Levels,,https://www.udemy.com/wordpress-the-ultimate-security-guide/,,Web Development
How to Make a Single Page Website for Freelancers & Agencies,,All Levels,,https://www.udemy.com/how-to-make-a-portfolio-website-for-freelancers-agencies/,,Web Development
Learn to Use jQuery UI Widgets,,Beginner Level,,https://www.udemy.com/learn-to-use-jquery-ui-widgets/,,Web Development
Learn to Create Responsive Layouts in 30 Minutes,,Beginner Level,,https://www.udemy.com/learn-to-create-responsive-layouts-in-30-minutes/,,Web Development
Web Building Starter Pack. Html Css and JQuery Animations,,All Levels,,https://www.udemy.com/web-building-starter-pack-html-css-and-jquery-animations/,,Web Development
Getting Started with Angular 2+,,Beginner Level,,https://www.udemy.com/getting-started-with-angular-2/,,Web Development
Intro to PHP Web Application Development with Symfony,,Beginner Level,,https://www.udemy.com/symfony-development/,,Web Development
Learn OAuth 2.0 - Theory and Hands On,,All Levels,,https://www.udemy.com/learn-oauth-20-theory-and-hands-on/,,Web Development
Learning CSS3 - A Comprehensive Tutorial For Web Developers,,All Levels,,https://www.udemy.com/learning-css3/,,Web Development
Professional WordPress Theme Development from Scratch,,All Levels,,https://www.udemy.com/photoshop-psd-to-wordpress-theme-development-from-scratch/,,Web Development
PHP Zend Framework 1.11:Creating a CRUD Application,,All Levels,,https://www.udemy.com/zend-framework-111creating-a-crud-application/,,Web Development
Write quicker HTML5 and CSS 3; productivity hacks with emmet,,All Levels,,https://www.udemy.com/write-quicker-html5-and-css-3-productivity-hacks-with-emmet/,,Web Development
